VNUM	NAME	RANK	TYPE	BATTLE_TYPE	LEVEL	SCALE	AI_FLAG	MOUNT_CAPACITY	RACE_FLAG	IMMUNE_FLAG	EMPIRE	FOLDER	ON_CLICK	ST	DX	HT	IQ	DAMAGE_MIN	DAMAGE_MAX	MAX_HP	REGEN_CYCLE	REGEN_PERCENT	GOLD_MIN	GOLD_MAX	EXP	DEF	ATTACK_SPEED	MOVE_SPEED	AGGRESSIVE_HP_PCT	AGGRESSIVE_SIGHT	ATTACK_RANGE	DROP_ITEM	RESURRECTION_VNUM	ENCHANT_CURSE	ENCHANT_SLOW	ENCHANT_POISON	ENCHANT_STUN	ENCHANT_CRITICAL	ENCHANT_PENETRATE	RESIST_SWORD	RESIST_TWOHAND	RESIST_DAGGER	RESIST_BELL	RESIST_FAN	RESIST_BOW	RESIST_CLAW	RESIST_FIRE	RESIST_ELECT	RESIST_MAGIC	RESIST_WIND	RESIST_POISON	RESIST_BLEEDING	DAM_MULTIPLY	SUMMON	DRAIN_SP	MOB_COLOR	POLYMORPH_ITEM	SKILL_LEVEL0	SKILL_VNUM0	SKILL_LEVEL1	SKILL_VNUM1	SKILL_LEVEL2	SKILL_VNUM2	SKILL_LEVEL3	SKILL_VNUM3	SKILL_LEVEL4	SKILL_VNUM4	SP_BERSERK	SP_STONESKIN	SP_GODSPEED	SP_DEATHBLOW	SP_REVIVE	SKILL_RANGE
398	M2SF	S_KNIGHT	MONSTER	MAGIC	31	100		0	8	SLOW	0	bkboss	0	42	21	31	10	88	107	714	19	32	262	393	4900	37	100	150	100	2000	175	30073	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
401	M2SF	PAWN	MONSTER	MELEE	26	100		0	0		0	thief1	0	36	18	27	9	62	75	981	6	5	78	117	1470	31	100	110	50	2000	175	30032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
402	M2SF	PAWN	MONSTER	MELEE	27	100		0	0		0	thief2	0	37	19	28	9	70	100	1027	8	10	80	121	1526	32	80	150	50	2000	175	30074	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
403	M2SF	PAWN	MONSTER	RANGE	29	100		0	0		0	thief3	0	30	39	10	10	67	82	818	6	7	171	256	1638	34	60	150	50	2000	850	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
404	M2SF	S_PAWN	MONSTER	POWER	30	100		0	0		0	thiefboss1	0	30	20	45	10	65	110	1411	8	12	136	204	2032	35	100	100	50	2000	175	30021	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
405	M2SF	S_PAWN	MONSTER	MELEE	33	100		0	0		0	thiefboss2	0	33	22	33	11	57	105	1625	6	7	148	222	2234	39	120	150	50	2000	175	30005	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
406	M2SF	S_PAWN	MONSTER	MELEE	35	100		0	0		0	thiefboss3	0	35	23	42	12	59	110	1736	8	12	156	234	2368	41	100	100	50	2000	175	30030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
431	M2SF	KNIGHT	MONSTER	MELEE	31	100		0	0	SLOW	0	thief1	0	37	25	49	12	55	101	1571	12	9	528	792	1500	37	110	100	100	2000	150	0	0	0	0	0	5	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
432	M2SF	KNIGHT	MONSTER	MELEE	33	100		0	0	SLOW	0	thief2	0	37	49	25	12	73	89	1733	12	9	560	840	1596	39	110	150	100	2000	150	0	0	0	0	5	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
433	M2SF	KNIGHT	MONSTER	RANGE	35	100		0	0	SLOW	0	thief3	0	38	25	50	13	59	110	1852	12	9	592	888	1692	41	70	120	100	2000	850	0	0	0	0	5	5	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
434	M2SF	S_KNIGHT	MONSTER	MELEE	36	100		0	0	SLOW	0	thiefboss1	0	38	50	25	13	78	95	3010	8	9	608	912	3480	42	110	120	100	2000	150	0	0	0	0	5	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
435	M2SF	S_KNIGHT	MONSTER	MELEE	38	100		0	0	SLOW	0	thiefboss2	0	26	39	51	13	63	117	3249	8	9	640	960	3672	44	110	120	100	2000	150	0	0	0	0	0	5	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
436	M2SF	S_KNIGHT	MONSTER	MELEE	40	100		0	0	SLOW	0	thiefboss3	0	51	26	39	13	66	122	3500	8	9	672	1008	3864	46	110	120	100	2000	150	0	0	0	0	5	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
451	M2SF	PAWN	MONSTER	MELEE	26	100		0	0		0	thief1	0	36	18	27	9	74	90	785	6	5	78	117	1030	31	100	110	50	2000	175	30032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
452	M2SF	PAWN	MONSTER	MELEE	27	100		0	0		0	thief2	0	37	19	28	9	84	120	822	8	10	80	121	1068	32	80	150	50	2000	175	30074	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
453	M2SF	PAWN	MONSTER	RANGE	29	100		0	0		0	thief3	0	30	39	10	10	80	98	655	6	7	171	256	1146	34	60	150	50	2000	850	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
454	M2SF	S_PAWN	MONSTER	POWER	30	100		0	0		0	thiefboss1	0	30	20	45	10	78	132	1129	8	12	136	204	1422	35	100	100	50	2000	175	30021	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	16764108	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
455	M2SF	S_PAWN	MONSTER	MELEE	33	100		0	0		0	thiefboss2	0	33	22	33	11	68	126	1300	6	7	148	222	1564	39	120	150	50	2000	175	30005	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
456	M2SF	S_PAWN	MONSTER	MELEE	35	100		0	0		0	thiefboss3	0	35	23	42	12	71	132	1389	8	12	156	234	1658	41	100	100	50	2000	175	30030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
491	M2SF	S_KNIGHT	MONSTER	TANKER	32	100		0	0	STUN,SLOW,CURSE,TERROR	0	maenghwan	0	42	21	32	11	75	110	3201	9	22	246	369	7224	38	100	130	100	2000	175	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
492	M2SF	S_KNIGHT	MONSTER	MELEE	37	100		0	0	STUN,SLOW,CURSE,TERROR	0	bou	0	48	24	36	12	62	115	3911	14	17	282	423	8344	43	100	130	100	2000	175	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
493	M2SF	S_KNIGHT	MONSTER	POWER	39	100		0	0	STUN,SLOW,CURSE,TERROR	0	gupae	0	51	25	38	13	65	120	4219	4	12	296	445	8792	45	100	130	100	2000	175	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
494	M2SF	S_KNIGHT	MONSTER	MELEE	45	100		0	0	STUN,SLOW,CURSE,TERROR	0	chuhen	0	57	43	29	14	72	133	5220	19	27	340	510	10136	52	100	150	100	2000	300	0	0	0	0	0	0	5	30	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0
501	M2SF	PAWN	MONSTER	MELEE	29	100		0	8	STUN	0	barbarian_infantry	0	20	39	30	10	67	82	1404	6	5	102	153	1638	36	108	150	50	2000	175	30033	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
502	M2SF	PAWN	MONSTER	MELEE	32	100		0	8	STUN	0	barbarian_soldier	0	32	21	42	11	71	87	1625	8	12	111	166	1806	40	108	110	50	2000	175	30041	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503	M2SF	S_PAWN	MONSTER	RANGE	35	100		0	8	STUN	0	barbarian_bow	0	23	46	17	12	68	102	1262	6	7	312	468	2368	43	60	120	50	2000	850	30052	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504	M2SF	KNIGHT	MONSTER	MELEE	36	100		0	8	STUN	0	barbarian_knight	0	47	24	35	12	78	95	2240	8	17	260	391	4060	44	108	130	50	2000	175	30092	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
531	M2SF	KNIGHT	MONSTER	MELEE	35	100	AGGR	0	8	STUN	0	barbarian_infantry	0	41	55	28	14	76	93	1852	12	7	592	888	1026	41	110	100	100	2000	150	30075	0	0	0	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
532	M2SF	KNIGHT	MONSTER	MELEE	37	100	AGGR	0	8	STUN	0	barbarian_soldier	0	42	56	28	14	71	106	2002	12	7	624	936	1084	43	110	100	100	2000	150	0	0	0	5	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
533	M2SF	S_KNIGHT	MONSTER	RANGE	40	100	AGGR	0	8	STUN	0	barbarian_bow	0	43	57	15	14	75	113	3500	8	7	672	1008	2344	46	70	100	100	2000	850	30075	0	0	0	0	5	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
534	M2SF	S_KNIGHT	MONSTER	MELEE	42	100	AGGR	0	8	STUN	0	barbarian_knight	0	59	29	44	15	68	126	3762	8	7	704	1056	2460	49	110	100	100	2000	150	0	0	0	0	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
551	M2SF	PAWN	MONSTER	MELEE	29	100		0	8	STUN	0	barbarian_infantry	0	20	39	30	10	80	98	1123	6	5	102	153	1638	36	108	150	50	2000	175	30033	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
552	M2SF	PAWN	MONSTER	MELEE	32	100		0	8	STUN	0	barbarian_soldier	0	20	21	42	11	85	104	1300	8	12	111	166	1806	40	108	110	50	2000	175	30041	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
553	M2SF	S_PAWN	MONSTER	RANGE	35	100		0	8	STUN	0	barbarian_bow	0	32	46	17	12	82	122	1010	6	7	312	468	2368	43	60	120	50	2000	850	30052	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
554	M2SF	KNIGHT	MONSTER	MELEE	36	100		0	8	STUN	0	barbarian_knight	0	23	24	35	12	94	114	1792	8	17	260	391	4060	44	108	130	50	2000	175	30092	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
591	M2SF	BOSS	MONSTER	MELEE	42	100	AGGR	0	8	STUN,SLOW,CURSE,TERROR	0	barbarian_boss	0	40	27	54	13	68	126	18810	29	32	520	780	40560	49	100	100	100	2000	175	30075	0	0	0	0	0	50	15	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
595	M2SF	KNIGHT	MONSTER	RANGE	42	100	AGGR	0	8	STUN,SLOW,CURSE,TERROR	0	barbarian_bow	0	40	27	54	13	68	126	4703	30	30	520	780	12844	49	100	100	100	2000	175	30075	0	0	0	0	0	50	15	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
601	M2SF	PAWN	MONSTER	MELEE	26	100		0	16		0	orc_soldier	0	42	28	56	14	91	111	2268	6	2	720	1080	2076	50	110	100	35	2000	150	0	0	0	0	0	5	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
602	M2SF	S_PAWN	MONSTER	MELEE	29	100		0	16		0	orc_scouter	0	43	29	57	14	92	113	2348	6	2	736	1104	2124	51	110	100	35	2000	150	0	0	0	0	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	13421823	70105	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
603	M2SF	S_PAWN	MONSTER	MELEE	31	100		0	16		0	orc_knight	0	44	29	59	14	94	115	2429	6	2	752	1128	2172	52	110	100	35	2000	150	0	0	0	0	0	5	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	13421823	70105	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
604	M2SF	KNIGHT	MONSTER	MAGIC	33	100		0	16		0	orc_magician	0	45	60	30	15	96	117	2514	6	2	768	1152	2220	53	110	100	35	2000	150	0	0	0	0	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	13421823	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
631	M2SF	PAWN	MONSTER	MELEE	34	100		0	16		0	orc_soldier	0	32	21	42	11	44	66	1390	6	5	97	146	1918	40	120	150	100	2000	175	30007	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0
632	M2SF	S_PAWN	MONSTER	MELEE	36	100		0	16		0	orc_scouter	0	28	22	45	11	80	120	1806	8	10	160	240	2436	42	100	150	100	2000	175	30076	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70105	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0
633	M2SF	S_PAWN	MONSTER	MELEE	39	100		0	16		0	orc_knight	0	25	48	43	12	80	97	2025	6	7	172	258	2638	45	100	100	100	2000	175	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70105	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0
634	M2SF	KNIGHT	MONSTER	MAGIC	40	100		0	16		0	orc_magician	0	37	25	50	12	81	99	2800	8	12	240	360	4508	46	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70106	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0
635	M2SF	KNIGHT	MONSTER	MELEE	44	100		0	16		0	orc_general	0	40	53	27	13	86	106	3228	8	12	262	393	4956	51	100	100	100	2000	175	30076	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	70106	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0
636	M2SF	S_KNIGHT	MONSTER	MELEE	46	100		0	16		0	orc_black	0	20	28	75	14	54	99	5401	9	17	347	520	10360	53	100	100	100	2000	175	30006	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0
637	M2SF	S_KNIGHT	MONSTER	MELEE	49	100		0	16		0	orc_bigblack	0	45	30	60	15	75	138	5959	8	12	368	553	11032	56	100	100	100	2000	175	30077	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	70107	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0
651	M2SF	PAWN	MONSTER	MELEE	34	100		0	16		0	orc_soldier	0	32	21	42	11	53	79	1112	6	5	97	146	1342	40	120	150	100	2000	175	30007	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	70104	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0
652	M2SF	S_PAWN	MONSTER	MELEE	36	100		0	16		0	orc_scouter	0	28	22	45	11	96	144	1445	8	10	160	240	1706	42	100	150	100	2000	175	30076	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	70105	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0
653	M2SF	S_PAWN	MONSTER	MELEE	39	100		0	16		0	orc_knight	0	25	48	43	12	96	116	1620	6	7	172	258	1846	45	100	100	100	2000	175	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	70105	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0
654	M2SF	KNIGHT	MONSTER	MAGIC	40	100		0	16		0	orc_magician	0	37	25	50	12	97	119	2240	8	12	240	360	3156	46	100	100	100	2000	175	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	70106	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0
655	M2SF	KNIGHT	MONSTER	MELEE	44	100		0	16		0	orc_general	0	40	53	27	13	103	127	2582	8	12	262	393	3470	51	100	100	100	2000	175	30076	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	70106	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0
656	M2SF	S_KNIGHT	MONSTER	MELEE	46	100		0	16		0	orc_black	0	20	28	75	14	65	119	4321	9	17	347	520	7252	53	100	100	100	2000	175	30006	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	16764108	70107	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0
657	M2SF	S_KNIGHT	MONSTER	MELEE	49	100		0	16		0	orc_bigblack	0	45	30	60	15	90	166	4767	8	12	368	553	7722	56	100	100	100	2000	175	30077	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	16764108	70107	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0
691	M2SF	BOSS	MONSTER	MELEE	50	100	AGGR	0	16	STUN,SLOW,CURSE,TERROR	0	orc_lord	0	48	32	63	16	79	146	24618	19	22	616	924	40844	57	100	100	100	2000	175	0	692	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	30	256	0	0	0	0	0	0	0	35	0	0	0	0	0	0
692	M2SF	BOSS	MONSTER	MELEE	50	100	AGGR	0	16	STUN,SLOW,CURSE,TERROR	0	orc_lord	0	48	32	63	16	79	146	24618	20	20	616	924	15116	57	100	100	100	2000	175	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	30	256	0	0	0	0	0	0	0	35	0	0	0	0	0	0
693	M2SF	KING	MONSTER	MELEE	97	100	AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	16	STUN,SLOW,CURSE,TERROR	0	orc_lord	0	122	91	61	30	150	278	2568600	30	20	23400	35100	712800	90	150	160	100	2000	350	0	0	0	0	0	0	15	20	30	25	30	30	30	50	25	100	50	50	50	20	3.38273e-042	2.0	2414	10	0	0	35	256	0	0	0	0	0	0	0	20	20	0	30	40	0	0
701	M2SF	PAWN	MONSTER	MELEE	35	100		0	0		0	milgyo_religionist	0	46	35	23	12	76	93	1447	8	7	109	164	1974	41	100	120	70	2000	175	30008	0	0	0	0	0	0	1	0	0	1	0	0	-10	0	0	0	0	0	0	0	1.0	0	0	13434828	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
702	M2SF	S_PAWN	MONSTER	MELEE	38	100		0	0		0	milgyo_nahan1	0	50	37	25	12	72	108	1950	8	7	184	277	2204	44	100	120	70	2000	175	30078	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	13434828	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
703	M2SF	S_PAWN	MONSTER	MELEE	41	100		0	0		0	milgyo_nahan2	0	53	40	27	13	100	115	2178	8	7	197	296	2376	47	100	100	70	2000	175	0	0	0	0	0	0	5	1	0	0	1	0	0	-10	0	0	0	0	0	0	0	1.0	0	0	13434828	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
704	M2SF	KNIGHT	MONSTER	TANKER	44	100		0	0		0	milgyo_nahan_general	0	50	42	30	14	81	121	3228	12	12	288	432	3540	51	100	120	70	2000	175	30051	0	0	0	0	0	0	1	0	1	0	0	0	-10	0	0	0	0	0	0	0	1.0	0	0	13434828	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
705	M2SF	S_PAWN	MONSTER	POWER	48	100		0	0		0	milgyo_executor	0	61	31	46	15	76	141	2769	8	7	228	343	2316	55	100	120	70	2000	175	30079	0	0	0	0	0	0	1	0	-5	0	1	1	0	0	0	0	0	0	0	0	1.0	0	0	13434828	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
706	M2SF	S_KNIGHT	MONSTER	MELEE	49	100		0	0		0	milgyo_monster1	0	62	47	31	16	99	121	5959	8	12	349	524	7880	56	100	100	70	2000	175	30047	0	0	0	0	0	0	1	0	-15	0	0	0	1	0	0	0	1	0	0	0	2.0	0	0	13434828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
707	M2SF	S_KNIGHT	MONSTER	MAGIC	51	100		0	0		0	milgyo_monster2	0	65	48	32	16	103	125	6353	8	12	364	546	8200	58	100	100	70	2000	175	30078	0	0	0	0	0	0	1	-5	0	-5	0	0	1	0	0	0	1	0	0	0	2.0	0	0	13434828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731	M2SF	PAWN	MONSTER	MELEE	52	100		0	0	TERROR	0	milgyo_religionist	0	67	50	34	17	106	130	2621	8	7	154	231	2090	59	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	0	1	0	0	-10	0	0	0	0	0	0	0	1.0	0	0	16764159	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
732	M2SF	S_PAWN	MONSTER	MELEE	53	100		0	0	TERROR	0	milgyo_nahan1	0	68	50	34	17	107	144	3245	8	7	250	375	2556	60	100	120	100	2000	175	0	0	0	0	0	0	5	5	0	1	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764159	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733	M2SF	S_PAWN	MONSTER	MELEE	54	100		0	0	TERROR	0	milgyo_nahan2	0	69	52	35	17	109	134	3345	8	7	255	382	2604	62	100	120	100	2000	175	30079	0	0	0	0	0	5	5	0	0	1	0	0	-10	0	0	0	0	0	0	0	1.0	0	0	16764159	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	M2SF	KNIGHT	MONSTER	TANKER	54	100		0	0	TERROR	0	milgyo_nahan_general	0	69	52	35	17	110	146	4460	12	12	349	524	4340	62	100	120	100	2000	175	30079	0	0	0	0	0	5	5	0	1	0	0	0	-10	0	0	0	0	0	0	0	1.0	0	0	16764159	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
735	M2SF	S_PAWN	MONSTER	POWER	55	100		0	0	TERROR	0	milgyo_executor	0	71	53	35	18	112	161	3448	8	7	259	388	2652	63	100	120	100	2000	175	30080	0	0	0	0	0	5	5	0	-5	0	1	1	0	0	0	0	0	0	0	0	1.0	0	0	16764159	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
736	M2SF	S_KNIGHT	MONSTER	MELEE	56	100		0	0	TERROR	0	milgyo_monster1	0	72	54	36	18	113	138	7400	8	12	397	596	9000	64	100	120	100	2000	175	30080	0	0	0	0	0	5	5	0	-15	0	0	0	1	0	0	0	1	0	0	0	2.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
737	M2SF	S_KNIGHT	MONSTER	MAGIC	57	100		0	0	TERROR	0	milgyo_monster2	0	73	55	37	18	115	140	7620	8	12	404	607	9160	65	100	120	100	2000	175	0	0	0	0	0	0	5	5	-5	0	-5	0	0	1	0	0	0	1	0	0	0	2.0	0	0	16764159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
751	M2SF	PAWN	MONSTER	MELEE	35	100		0	0		0	milgyo_religionist	0	46	35	23	12	91	112	1157	8	7	109	164	1382	41	100	120	70	2000	175	30008	0	0	0	0	0	0	1	0	0	1	0	0	-10	0	0	0	0	0	0	0	1.0	0	0	16764108	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
752	M2SF	S_PAWN	MONSTER	MELEE	38	100		0	0		0	milgyo_nahan1	0	50	37	25	12	86	130	1560	8	7	184	277	1542	44	100	120	70	2000	175	30078	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	16764108	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
753	M2SF	S_PAWN	MONSTER	MELEE	41	100		0	0		0	milgyo_nahan2	0	53	40	27	13	120	138	1742	8	7	197	296	1664	47	100	100	70	2000	175	0	0	0	0	0	0	5	1	0	0	1	0	0	-10	0	0	0	0	0	0	0	1.0	0	0	16764108	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
